elo_diff,home_elo_before,away_elo_before,win_rate_diff_L20,win_rate_diff_L10,win_rate_diff_L5,home_win_rate_L20,home_win_rate_L10,home_win_rate_L5,away_win_rate_L20,away_win_rate_L10,away_win_rate_L5,fg_pct_diff_L20,fg_pct_diff_L10,fg_pct_diff_L5,fg3_pct_diff_L20,fg3_pct_diff_L10,fg3_pct_diff_L5,h2h_home_win_rate,h2h_total_games,season_progress,home_team_id,away_team_id
-0.8348529772576483,-1.0862912509705525,0.0759999241595162,-0.5082058430891778,-0.6096753340279001,-1.518885876001121,-0.21367951990664769,0.41436372388949466,-0.719508013120979,0.5800061960846595,1.47894370512209,1.5477103391536748,,,,,,,-0.228323159651459,-0.3660894112489939,0.34586531337110465,1610610035,1610612752
-1.0533137776541805,-0.9825953568781025,0.48668100014979715,-0.8471496118417077,-0.3029496602015356,-1.0080975736320477,-0.21367951990664769,0.41436372388949466,0.009169529815765583,1.152830508306358,0.9865907218046196,1.5477103391536748,,,,,,,-0.228323159651459,-0.3660894112489939,0.29651924308260524,1610610035,1610610025
0.09953358032225192,-0.704453589298818,-0.8491340608283942,-0.26341312121235066,-0.3029496602015356,0.5242673334751724,-0.8720418091658445,-1.2167667229050707,-0.719508013120979,-0.6929367199635593,-0.9828212114652616,-1.569224808908765,,,,,,,0.5513631458753969,-0.36757516559763953,-0.34497967066788915,1610610035,1610610028
-0.12387563284928325,-0.8158692739004734,-0.6482038530672224,-0.16926207433664778,-0.6096753340279001,0.5242673334751721,-0.6525877127461123,-0.4012014995077879,0.009169529815765583,-0.5656424283587376,0.4942377384871494,-0.7899910218931551,,,,,,,0.5513631458753969,-0.36757516559763953,0.0004428213516081415,1610610035,1610612738
0.5589297927172084,-0.8755572546834215,-1.6654458807137738,0.8475692319209426,1.5374043827566537,1.545843938213319,-0.21367951990664769,0.41436372388949466,0.7378470727525105,-1.7112910528021346,-1.9675271781002022,-1.569224808908765,,,,,,,-2.5673820762320267,-0.3660894112489939,0.24717317279410567,1610610035,1610610031
-1.223703104780715,-0.6956809938890762,1.0145388265884243,-1.1860933805942382,-0.3029496602015356,0.5242673334751724,-0.43313361632638014,0.41436372388949466,1.466524615689255,1.4392426644172074,0.9865907218046196,0.7684765521380647,,,,,,,2.11073575692911,-0.3660894112489939,0.1484810322171067,1610610035,1610610036
-0.30195124438058685,-0.8148950762462315,-0.39760651001337977,-0.3387339587129128,-0.3029496602015356,0.5242673334751724,-0.6525877127461123,0.006581112190853389,0.7378470727525105,-0.2792302722478884,0.4942377384871494,-0.010757234877545105,,,,,,,-1.3978526179417428,-0.3668322884233167,0.04978889164010774,1610610035,1610610032
-0.22674914794470022,-0.7580180598903122,-0.44572678524750486,-0.677677727465443,-0.9164010078542646,-1.0080975736320472,-0.9208093861480073,-0.8089841112064291,-0.719508013120979,-0.056465261939449916,0.4942377384871494,0.7684765521380647,,,,,,,-1.3978526179417428,-0.3668322884233167,-0.19694145980239025,1610610035,1610610026
-0.5727377035550439,-0.7166567164472097,0.08092411299720106,-0.16926207433664778,0.0037760136248292855,1.545843938213319,-0.43313361632638014,0.006581112190853389,1.466524615689255,-0.2792302722478884,0.0018847551696791784,-0.7899910218931551,,,,,,,-1.3978526179417428,-0.3668322884233167,0.0991349619286071,1610610035,1610612744
0.7953504774896334,0.624046307445843,-0.48625849746342215,1.186513000673473,1.230678708930289,1.0350556358442458,0.8835909621920135,0.41436372388949466,0.7378470727525105,-0.8520545844695868,-1.4751741947827317,-0.7899910218931551,,,,,,,-1.3978526179417428,-0.35197474493686065,0.1484810322171067,1610610025,1610610034
-0.061567075302302376,0.33477726204031594,0.4235306321750622,0.33915357879214736,0.6172273612775594,0.5242673334751724,0.664136865772281,0.8221463355881363,0.7378470727525105,0.29359403997381034,0.0018847551696791784,-0.010757234877545105,,,,,,,-0.3346440194960297,-0.3534604992855062,0.39521138365960423,1610610025,1610612752
1.0542536026131877,0.44056692019729976,-1.0339971711574472,0.8475692319209426,1.5374043827566537,1.0350556358442455,0.664136865772281,1.2299289472867776,1.466524615689255,-0.5656424283587376,-0.9828212114652616,-0.010757234877545105,,,,,,,-1.3978526179417428,-0.3668322884233167,-0.04890324893689168,1610610025,1610610028
0.8289117433167709,0.6279460491092244,-0.5293744159310922,1.6949286538022679,1.5374043827566541,1.0350556358442455,1.1030450586117455,0.8221463355881363,0.009169529815765583,-1.4248788966912853,-1.4751741947827317,-1.569224808908765,,,,,,,-1.6520981523526739,-0.35271762211118346,0.0004428213516081415,1610610025,1610612738
1.4563651766032346,0.4610392251606773,-1.5770314661993563,1.525456769426003,2.1508557304093836,1.545843938213319,0.664136865772281,1.2299289472867776,0.7378470727525105,-1.7112910528021346,-1.9675271781002022,-1.569224808908765,,,,,,,-2.5673820762320267,-0.3660894112489939,0.0991349619286071,1610610025,1610610031
